barcode01	Randomized	Trial9	XopAD 	231537
barcode01	Randomized	Trial9	hypothetical protein	252018
barcode01	Randomized	Trial10	Type III effector RipTPS%2C trehalose-6-phosphate synthase	286451
barcode01	Randomized	Trial10	XopAD 	287814
barcode01	Randomized	Trial10	XopA_Harpin 	293312
barcode01	Randomized	Trial10	XopM 	82011
barcode01	Randomized	Trial10	XopAZ 	22556
barcode01	Randomized	Trial10	XopM 	45823
barcode01	Randomized	Trial10	AvrXccA2 	5552
barcode01	Randomized	Trial10	XopAZ 	93950
barcode01	Randomized	Trial10	hypothetical protein	7898
barcode01	Randomized	Trial10	XopR 	171790
barcode01	Randomized	Trial10	XopAL1 	11664
barcode01	Randomized	Trial10	XopP 	11293
barcode01	Randomized	Trial10	AvrXccA1 	15672
barcode01	Randomized	Trial10	XopAC 	64216
barcode01	Randomized	Trial10	hypothetical protein	15313
barcode01	Randomized	Trial10	XopF1 	4662
barcode01	Randomized	Trial11	XopM 	48402
barcode01	Randomized	Trial11	XopA_Harpin 	1776
barcode01	Randomized	Trial11	hypothetical protein	78242
barcode01	Randomized	Trial11	AvrXccA1 	301587
barcode01	Randomized	Trial11	Type III effector RipTPS%2C trehalose-6-phosphate synthase	339263
barcode01	Randomized	Trial11	XopM 	23865
barcode01	Randomized	Trial11	XopAC 	32069
barcode01	Randomized	Trial11	XopR 	101220
barcode01	Randomized	Trial11	XopP 	155886
barcode01	Randomized	Trial11	AvrXccA2 	57494
barcode01	Randomized	Trial11	XopAZ 	76117
barcode01	Randomized	Trial11	XopAL1 	235490
barcode01	Randomized	Trial11	hypothetical protein	206727
barcode01	Randomized	Trial11	XopAD 	17776
barcode01	Randomized	Trial11	XopAZ 	17056
barcode01	Randomized	Trial11	XopF1 	5413
barcode01	Randomized	Trial12	XopM 	17223
barcode01	Randomized	Trial12	hypothetical protein	134701
barcode01	Randomized	Trial12	AvrXccA2 	295701
barcode01	Randomized	Trial12	XopAZ 	11159
barcode01	Randomized	Trial12	XopAZ 	12025
barcode01	Randomized	Trial12	XopF1 	39638
barcode01	Randomized	Trial12	XopR 	62837
barcode01	Randomized	Trial12	XopM 	47465
barcode01	Randomized	Trial12	XopP 	139298
barcode01	Randomized	Trial12	XopAD 	116365
barcode01	Randomized	Trial12	Type III effector RipTPS%2C trehalose-6-phosphate synthase	60503
barcode01	Randomized	Trial12	AvrXccA1 	26070
barcode01	Randomized	Trial12	XopAL1 	149726
barcode01	Randomized	Trial12	XopAC 	41335
barcode01	Randomized	Trial12	hypothetical protein	118551
barcode01	Randomized	Trial12	XopA_Harpin 	92008
barcode01	Randomized	Trial13	Type III effector RipTPS%2C trehalose-6-phosphate synthase	27800
barcode01	Randomized	Trial13	XopP 	282684
barcode01	Randomized	Trial13	XopAL1 	25901
barcode01	Randomized	Trial13	XopA_Harpin 	30764
barcode01	Randomized	Trial13	hypothetical protein	40466
barcode01	Randomized	Trial13	XopR 	55867
barcode01	Randomized	Trial13	XopM 	127024
barcode01	Randomized	Trial13	AvrXccA1 	123645
barcode01	Randomized	Trial13	XopAD 	12664
barcode01	Randomized	Trial13	XopAZ 	12444
barcode01	Randomized	Trial13	XopAZ 	10119
barcode01	Randomized	Trial13	AvrXccA2 	92483
barcode01	Randomized	Trial13	hypothetical protein	160630
barcode01	Randomized	Trial13	XopAC 	40199
barcode01	Randomized	Trial13	XopF1 	25126
barcode01	Randomized	Trial13	XopM 	14265
barcode01	Randomized	Trial14	XopF1 	44330
barcode01	Randomized	Trial14	XopM 	4089
barcode01	Randomized	Trial14	XopM 	132527
barcode01	Randomized	Trial14	hypothetical protein	11152
barcode01	Randomized	Trial14	hypothetical protein	139963
barcode01	Randomized	Trial14	Type III effector RipTPS%2C trehalose-6-phosphate synthase	6022
barcode01	Randomized	Trial14	XopP 	120820
barcode01	Randomized	Trial14	XopAL1 	15256
barcode01	Randomized	Trial14	XopAZ 	900
barcode01	Randomized	Trial14	XopA_Harpin 	104044
barcode01	Randomized	Trial14	XopAD 	56462
barcode01	Randomized	Trial14	XopR 	157330
barcode01	Randomized	Trial14	AvrXccA2 	49975
barcode01	Randomized	Trial14	XopAC 	30386
barcode01	Randomized	Trial14	AvrXccA1 	21620
barcode01	Randomized	Trial14	XopAZ 	15585
barcode01	Randomized	Trial15	XopR 	152474
barcode01	Randomized	Trial15	AvrXccA1 	320108
barcode01	Randomized	Trial15	XopP 	131368
barcode01	Randomized	Trial15	XopAD 	0
barcode01	Randomized	Trial15	hypothetical protein	2146
barcode01	Randomized	Trial15	XopM 	68426
barcode01	Randomized	Trial15	XopAC 	112225
barcode01	Randomized	Trial15	XopAZ 	120233
barcode01	Randomized	Trial15	Type III effector RipTPS%2C trehalose-6-phosphate synthase	40917
barcode01	Randomized	Trial15	XopAZ 	44268
barcode01	Randomized	Trial15	AvrXccA2 	8468
barcode01	Randomized	Trial15	XopAL1 	24260
barcode01	Randomized	Trial15	XopF1 	160909
barcode01	Randomized	Trial15	hypothetical protein	102094
barcode01	Randomized	Trial15	XopA_Harpin 	193831
barcode01	Randomized	Trial15	XopM 	69456
barcode01	Randomized	Trial16	AvrXccA2 	283273
barcode01	Randomized	Trial16	XopAD 	124391
barcode01	Randomized	Trial16	XopM 	30607
barcode01	Randomized	Trial16	XopAZ 	85220
barcode01	Randomized	Trial16	AvrXccA1 	8925
barcode01	Randomized	Trial16	hypothetical protein	3661
barcode01	Randomized	Trial16	Type III effector RipTPS%2C trehalose-6-phosphate synthase	110489
barcode01	Randomized	Trial16	hypothetical protein	183744
barcode01	Randomized	Trial16	XopP 	207237
barcode01	Randomized	Trial16	XopR 	189668
barcode01	Randomized	Trial16	XopA_Harpin 	68092
barcode01	Randomized	Trial16	XopM 	33719
barcode01	Randomized	Trial16	XopAZ 	12399
barcode01	Randomized	Trial16	XopF1 	73223
barcode01	Randomized	Trial16	XopAC 	98360
barcode01	Randomized	Trial16	XopAL1 	16277
barcode01	Randomized	Trial17	XopF1 	65275
barcode01	Randomized	Trial17	hypothetical protein	34508
barcode01	Randomized	Trial17	XopAL1 	105100
barcode01	Randomized	Trial17	XopR 	283792
barcode01	Randomized	Trial17	AvrXccA1 	253539
barcode01	Randomized	Trial17	XopP 	28112
barcode01	Randomized	Trial17	Type III effector RipTPS%2C trehalose-6-phosphate synthase	24668
barcode01	Randomized	Trial17	XopM 	64273
barcode01	Randomized	Trial17	XopM 	4848
barcode01	Randomized	Trial17	XopA_Harpin 	93089
barcode01	Randomized	Trial17	XopAZ 	5267
barcode01	Randomized	Trial17	hypothetical protein	3067
barcode01	Randomized	Trial17	XopAC 	7684
barcode01	Randomized	Trial17	XopAD 	138544
barcode01	Randomized	Trial17	XopAZ 	16113
barcode01	Randomized	Trial17	AvrXccA2 	2336
barcode01	Randomized	Trial18	XopM 	35500
barcode01	Randomized	Trial18	hypothetical protein	19156
barcode01	Randomized	Trial18	XopR 	53800
barcode01	Randomized	Trial18	XopAL1 	68263
barcode01	Randomized	Trial18	AvrXccA2 	5218
barcode01	Randomized	Trial18	XopA_Harpin 	50272
barcode01	Randomized	Trial18	hypothetical protein	5089
barcode01	Randomized	Trial18	AvrXccA1 	37246
barcode01	Randomized	Trial18	XopAZ 	1291
barcode01	Randomized	Trial18	XopF1 	40871
barcode01	Randomized	Trial18	XopAZ 	40988
barcode01	Randomized	Trial18	XopM 	208358
barcode01	Randomized	Trial18	XopAD 	252913
barcode01	Randomized	Trial18	XopAC 	38503
barcode01	Randomized	Trial18	Type III effector RipTPS%2C trehalose-6-phosphate synthase	48843
barcode01	Randomized	Trial18	XopP 	56009
barcode01	Randomized	Trial19	XopAD 	247938
barcode01	Randomized	Trial19	XopA_Harpin 	101549
barcode01	Randomized	Trial19	XopAZ 	2884
barcode01	Randomized	Trial19	hypothetical protein	274
barcode01	Randomized	Trial19	hypothetical protein	43112
barcode01	Randomized	Trial19	XopAZ 	0
barcode01	Randomized	Trial19	XopR 	24779
barcode01	Randomized	Trial19	XopF1 	36748
barcode01	Randomized	Trial19	AvrXccA2 	75088
barcode01	Randomized	Trial19	Type III effector RipTPS%2C trehalose-6-phosphate synthase	1229
barcode01	Randomized	Trial19	XopAL1 	32866
barcode01	Randomized	Trial19	XopM 	163615
barcode01	Randomized	Trial19	XopM 	176797
barcode01	Randomized	Trial19	XopAC 	46532
barcode01	Randomized	Trial19	XopP 	21598
barcode01	Randomized	Trial19	AvrXccA1 	253
barcode01	Randomized	Trial20	XopAZ 	68919
barcode01	Randomized	Trial20	XopAC 	197507
barcode01	Randomized	Trial20	XopR 	228388
barcode01	Randomized	Trial20	Type III effector RipTPS%2C trehalose-6-phosphate synthase	29073
barcode01	Randomized	Trial20	XopAZ 	9345
barcode01	Randomized	Trial20	XopAD 	100252
barcode01	Randomized	Trial20	AvrXccA2 	41602
barcode01	Randomized	Trial20	XopA_Harpin 	84090
barcode01	Randomized	Trial20	hypothetical protein	96172
barcode01	Randomized	Trial20	XopAL1 	4611
barcode01	Randomized	Trial20	hypothetical protein	42250
barcode01	Randomized	Trial20	XopP 	66385
barcode01	Randomized	Trial20	XopM 	251490
barcode01	Randomized	Trial20	XopM 	177533
barcode01	Randomized	Trial20	AvrXccA1 	58951
barcode01	Randomized	Trial20	XopF1 	5703
barcode01	Randomized	Trial21	XopM 	254875
barcode01	Randomized	Trial21	XopM 	301731
barcode01	Randomized	Trial21	XopA_Harpin 	29029
barcode01	Randomized	Trial21	XopAD 	33960
barcode01	Randomized	Trial21	XopAZ 	34520
barcode01	Randomized	Trial21	AvrXccA2 	4990
barcode01	Randomized	Trial21	hypothetical protein	103705
barcode01	Randomized	Trial21	AvrXccA1 	50051
barcode01	Randomized	Trial21	XopR 	47904
barcode01	Randomized	Trial21	Type III effector RipTPS%2C trehalose-6-phosphate synthase	6377
barcode01	Randomized	Trial21	hypothetical protein	140579
barcode01	Randomized	Trial21	XopF1 	54463
barcode01	Randomized	Trial21	XopAZ 	12536
barcode01	Randomized	Trial21	XopAC 	70457
barcode01	Randomized	Trial21	XopP 	46407
barcode01	Randomized	Trial21	XopAL1 	27514
barcode01	Randomized	Trial22	XopAL1 	238827
barcode01	Randomized	Trial22	XopA_Harpin 	334854
barcode01	Randomized	Trial22	hypothetical protein	39334
barcode01	Randomized	Trial22	XopAD 	33138
barcode01	Randomized	Trial22	XopF1 	46578
barcode01	Randomized	Trial22	XopM 	13109
barcode01	Randomized	Trial22	XopR 	13686
barcode01	Randomized	Trial22	hypothetical protein	143240
barcode01	Randomized	Trial22	AvrXccA1 	134838
barcode01	Randomized	Trial22	Type III effector RipTPS%2C trehalose-6-phosphate synthase	3046
barcode01	Randomized	Trial22	AvrXccA2 	12503
barcode01	Randomized	Trial22	XopAC 	233130
barcode01	Randomized	Trial22	XopAZ 	295548
barcode01	Randomized	Trial22	XopM 	184951
barcode01	Randomized	Trial22	XopAZ 	6065
barcode01	Randomized	Trial22	XopP 	6499
barcode01	Randomized	Trial23	XopAZ 	198763
barcode01	Randomized	Trial23	XopA_Harpin 	295984
barcode01	Randomized	Trial23	hypothetical protein	159866
barcode01	Randomized	Trial23	XopP 	11618
barcode01	Randomized	Trial23	XopAC 	56701
barcode01	Randomized	Trial23	XopM 	75494
barcode01	Randomized	Trial23	XopF1 	33047
barcode01	Randomized	Trial23	XopR 	9565
barcode01	Randomized	Trial23	Type III effector RipTPS%2C trehalose-6-phosphate synthase	18352
barcode01	Randomized	Trial23	AvrXccA1 	132857
barcode01	Randomized	Trial23	XopAZ 	16308
barcode01	Randomized	Trial23	XopAL1 	4710
barcode01	Randomized	Trial23	AvrXccA2 	63468
barcode01	Randomized	Trial23	hypothetical protein	91457
barcode01	Randomized	Trial23	XopM 	29168
barcode01	Randomized	Trial23	XopAD 	15950
barcode01	Randomized	Trial24	XopM 	35988
barcode01	Randomized	Trial24	XopAZ 	42781
barcode01	Randomized	Trial24	AvrXccA2 	165835
barcode01	Randomized	Trial24	XopF1 	30816
barcode01	Randomized	Trial24	AvrXccA1 	113062
barcode01	Randomized	Trial24	XopR 	0
barcode01	Randomized	Trial24	hypothetical protein	76976
barcode01	Randomized	Trial24	XopA_Harpin 	14634
barcode01	Randomized	Trial24	Type III effector RipTPS%2C trehalose-6-phosphate synthase	49166
barcode01	Randomized	Trial24	XopAC 	145348
barcode01	Randomized	Trial24	XopM 	72169
barcode01	Randomized	Trial24	XopP 	242995
barcode01	Randomized	Trial24	hypothetical protein	77915
barcode01	Randomized	Trial24	XopAD 	99561
barcode01	Randomized	Trial24	XopAL1 	56464
barcode01	Randomized	Trial24	XopAZ 	8339
barcode01	Randomized	Trial25	XopA_Harpin 	1752
barcode01	Randomized	Trial25	XopAZ 	39544
barcode01	Randomized	Trial25	XopAL1 	71761
barcode01	Randomized	Trial25	XopAD 	96081
barcode01	Randomized	Trial25	XopF1 	20618
barcode01	Randomized	Trial25	Type III effector RipTPS%2C trehalose-6-phosphate synthase	30348
barcode01	Randomized	Trial25	XopM 	98396
barcode01	Randomized	Trial25	hypothetical protein	8510
barcode01	Randomized	Trial25	hypothetical protein	16305
barcode01	Randomized	Trial25	XopAZ 	20307
barcode01	Randomized	Trial25	XopAC 	59570
barcode01	Randomized	Trial25	XopP 	102251
barcode01	Randomized	Trial25	XopR 	81299
barcode01	Randomized	Trial25	AvrXccA1 	17189
barcode01	Randomized	Trial25	AvrXccA2 	693
barcode01	Randomized	Trial25	XopM 	3434
barcode01	Randomized	Trial26	XopM 	152092
barcode01	Randomized	Trial26	XopAZ 	164790
barcode01	Randomized	Trial26	XopAL1 	15059
barcode01	Randomized	Trial26	AvrXccA2 	18784
barcode01	Randomized	Trial26	XopM 	44057
barcode01	Randomized	Trial26	XopR 	15536
barcode01	Randomized	Trial26	hypothetical protein	12911
barcode01	Randomized	Trial26	XopA_Harpin 	8730
barcode01	Randomized	Trial26	XopAZ 	30045
barcode01	Randomized	Trial26	XopAC 	8813
barcode01	Randomized	Trial26	XopP 	109415
barcode01	Randomized	Trial26	AvrXccA1 	70400
barcode01	Randomized	Trial26	XopAD 	10582
barcode01	Randomized	Trial26	Type III effector RipTPS%2C trehalose-6-phosphate synthase	40255
barcode01	Randomized	Trial26	XopF1 	69648
barcode01	Randomized	Trial26	hypothetical protein	16968
barcode01	Randomized	Trial27	Type III effector RipTPS%2C trehalose-6-phosphate synthase	92760
barcode01	Randomized	Trial27	hypothetical protein	247123
barcode01	Randomized	Trial27	XopP 	132874
barcode01	Randomized	Trial27	XopR 	13533
barcode01	Randomized	Trial27	XopAD 	18479
barcode01	Randomized	Trial27	AvrXccA1 	52755
barcode01	Randomized	Trial27	XopAZ 	14071
barcode01	Randomized	Trial27	XopAL1 	82977
barcode01	Randomized	Trial27	XopF1 	42544
barcode01	Randomized	Trial27	XopAZ 	57410
barcode01	Randomized	Trial27	XopM 	35329
barcode01	Randomized	Trial27	XopA_Harpin 	124688
barcode01	Randomized	Trial27	AvrXccA2 	13475
barcode01	Randomized	Trial27	XopM 	81207
barcode01	Randomized	Trial27	XopAC 	12420
barcode01	Randomized	Trial27	hypothetical protein	10405
barcode01	Randomized	Trial28	Type III effector RipTPS%2C trehalose-6-phosphate synthase	55814
barcode01	Randomized	Trial28	XopAL1 	286182
barcode01	Randomized	Trial28	XopAD 	250284
barcode01	Randomized	Trial28	XopAZ 	96115
barcode01	Randomized	Trial28	AvrXccA2 	109422
barcode01	Randomized	Trial28	XopM 	27775
barcode01	Randomized	Trial28	XopR 	70437
barcode01	Randomized	Trial28	AvrXccA1 	45603
barcode01	Randomized	Trial28	hypothetical protein	38580
barcode01	Randomized	Trial28	XopF1 	77
barcode01	Randomized	Trial28	XopP 	52126
barcode01	Randomized	Trial28	XopAC 	102332
barcode01	Randomized	Trial28	hypothetical protein	91644
barcode01	Randomized	Trial28	XopAZ 	10173
barcode01	Randomized	Trial28	XopM 	34678
barcode01	Randomized	Trial28	XopA_Harpin 	124567
barcode01	Randomized	Trial29	XopF1 	13448
barcode01	Randomized	Trial29	XopAZ 	560
barcode01	Randomized	Trial29	XopAC 	185495
barcode01	Randomized	Trial29	Type III effector RipTPS%2C trehalose-6-phosphate synthase	280626
barcode01	Randomized	Trial29	AvrXccA2 	199265
barcode01	Randomized	Trial29	XopM 	30308
barcode01	Randomized	Trial29	XopAL1 	85539
barcode01	Randomized	Trial29	XopP 	19657
barcode01	Randomized	Trial29	AvrXccA1 	35551
barcode01	Randomized	Trial29	hypothetical protein	87836
barcode01	Randomized	Trial29	hypothetical protein	10830
barcode01	Randomized	Trial29	XopA_Harpin 	78011
barcode01	Randomized	Trial29	XopAD 	204919
barcode01	Randomized	Trial29	XopAZ 	103473
barcode01	Randomized	Trial29	XopR 	51453
barcode01	Randomized	Trial29	XopM 	47506
barcode01	Randomized	Trial30	XopM 	47395
barcode01	Randomized	Trial30	XopAL1 	316466
barcode01	Randomized	Trial30	XopA_Harpin 	124292
barcode01	Randomized	Trial30	XopAC 	78622
barcode01	Randomized	Trial30	XopAD 	11682
barcode01	Randomized	Trial30	hypothetical protein	7804
barcode01	Randomized	Trial30	hypothetical protein	49096
barcode01	Randomized	Trial30	XopF1 	62364
barcode01	Randomized	Trial30	Type III effector RipTPS%2C trehalose-6-phosphate synthase	85849
barcode01	Randomized	Trial30	AvrXccA1 	35175
barcode01	Randomized	Trial30	XopP 	9570
barcode01	Randomized	Trial30	XopAZ 	123000
barcode01	Randomized	Trial30	XopM 	36377
barcode01	Randomized	Trial30	AvrXccA2 	104348
barcode01	Randomized	Trial30	XopAZ 	2097
barcode01	Randomized	Trial30	XopR 	31556
barcode01	Randomized	Trial31	hypothetical protein	59953
barcode01	Randomized	Trial31	XopM 	263683
barcode01	Randomized	Trial31	XopM 	289326
barcode01	Randomized	Trial31	XopAL1 	191790
barcode01	Randomized	Trial31	hypothetical protein	64813
barcode01	Randomized	Trial31	XopP 	0
barcode01	Randomized	Trial31	XopP 	0
barcode01	Randomized	Trial31	AvrXccA1 	48233
barcode01	Randomized	Trial31	XopAZ 	47054
barcode01	Randomized	Trial31	XopAZ 	61291
barcode01	Randomized	Trial31	XopAD 	58509
barcode01	Randomized	Trial31	XopR 	31122
barcode01	Randomized	Trial31	XopA_Harpin 	78327
barcode01	Randomized	Trial31	Type III effector RipTPS%2C trehalose-6-phosphate synthase	35085
barcode01	Randomized	Trial31	XopF1 	61927
barcode01	Randomized	Trial31	XopAC 	108993
barcode01	Randomized	Trial31	AvrXccA2 	14497
barcode01	Randomized	Trial32	XopP 	5897
barcode01	Randomized	Trial32	XopAC 	74906
barcode01	Randomized	Trial32	XopR 	244993
barcode01	Randomized	Trial32	XopM 	41023
barcode01	Randomized	Trial32	Type III effector RipTPS%2C trehalose-6-phosphate synthase	40549
barcode01	Randomized	Trial32	XopAL1 	5705
barcode01	Randomized	Trial32	XopA_Harpin 	42857
barcode01	Randomized	Trial32	AvrXccA2 	118977
barcode01	Randomized	Trial32	hypothetical protein	30754
barcode01	Randomized	Trial32	XopAZ 	101822
barcode01	Randomized	Trial32	XopM 	134485
barcode01	Randomized	Trial32	XopAD 	230350
barcode01	Randomized	Trial32	XopAZ 	129709
barcode01	Randomized	Trial32	hypothetical protein	9293
barcode01	Randomized	Trial32	XopF1 	79305
barcode01	Randomized	Trial32	AvrXccA1 	50231
barcode01	Randomized	Trial33	XopP 	14479
barcode01	Randomized	Trial33	AvrXccA2 	246959
barcode01	Randomized	Trial33	hypothetical protein	311356
barcode01	Randomized	Trial33	XopF1 	106003
barcode01	Randomized	Trial33	AvrXccA1 	3851
barcode01	Randomized	Trial33	XopM 	35729
barcode01	Randomized	Trial33	XopAZ 	110982
